provider_id,provider_state,drg_definition,drg_category,total_discharges,average_covered_charges,average_total_payments,average_medicare_payments,cost_to_charge_ratio
Provider_0134,LA,TRANSIENT ISCHEMIA,Neurological,72,12292.94,4432.9,4093.02,0.3606
Provider_0096,AL,CORONARY BYPASS,Cardiovascular,42,15274.76,4308.22,4014.82,0.282
Provider_0067,LA,KIDNEY TRANSPLANT,Renal,551,8294.45,2657.27,2322.6,0.3204
Provider_0028,IN,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,445,25323.13,9097.06,8238.7,0.3592
Provider_0230,TN,STROKE,Neurological,116,12146.46,3842.1,3388.49,0.3163
Provider_0121,IL,LYMPHOMA & LEUKEMIA,Oncology,187,29121.66,8626.21,7334.0,0.2962
Provider_0237,FL,GI HEMORRHAGE,Digestive,38,11382.16,4749.25,4453.67,0.4173
Provider_0258,MA,SPINAL FUSION,Orthopedic,46,39444.56,13040.7,11498.39,0.3306
Provider_0023,OR,SEIZURES,Neurological,268,14055.1,5772.52,5060.93,0.4107
Provider_0293,MI,RENAL FAILURE,Renal,56,9795.95,3586.36,3325.94,0.3661
Provider_0085,SC,KIDNEY & URINARY TRACT INFECTIONS,Renal,174,10149.55,3276.01,2729.31,0.3228
Provider_0224,IL,KNEE PROCEDURES,Orthopedic,122,30974.84,12856.89,11388.02,0.4151
Provider_0031,SC,HIP & FEMUR PROCEDURES,Orthopedic,275,27422.73,11384.18,10746.72,0.4151
Provider_0225,TX,CARDIAC CATHETERIZATION,Cardiovascular,36,17391.91,6806.78,5776.75,0.3914
Provider_0105,MD,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,51,10726.76,3622.69,3026.23,0.3377
Provider_0134,IN,STROKE,Neurological,424,14094.48,5320.56,4344.59,0.3775
Provider_0054,LA,SEIZURES,Neurological,155,14498.72,4574.14,4260.15,0.3155
Provider_0070,TX,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,176,20627.87,6878.61,6338.51,0.3335
Provider_0136,MO,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,29,8572.52,2589.52,2357.62,0.3021
Provider_0208,MA,RADIATION THERAPY,Oncology,45,31604.89,13255.75,12189.5,0.4194
Provider_0050,MO,DIGESTIVE MALIGNANCY,Digestive,164,9371.14,2852.93,2704.97,0.3044
Provider_0130,VA,KIDNEY & URINARY TRACT INFECTIONS,Renal,229,13720.29,4678.28,4135.14,0.341
Provider_0048,FL,RADIATION THERAPY,Oncology,21,20721.3,6578.71,5827.32,0.3175
Provider_0298,TX,KIDNEY & URINARY TRACT INFECTIONS,Renal,33,11406.88,3315.92,3039.94,0.2907
Provider_0285,NY,SPINAL FUSION,Orthopedic,28,45542.57,19051.42,16066.84,0.4183
Provider_0246,MO,KIDNEY & URINARY TRACT INFECTIONS,Renal,123,11840.71,4671.03,4345.67,0.3945
Provider_0144,NJ,RESPIRATORY INFECTIONS,Respiratory,478,11782.88,3943.61,3434.06,0.3347
Provider_0030,OH,INTRACRANIAL HEMORRHAGE,Neurological,24,15742.43,4779.06,4299.03,0.3036
Provider_0292,GA,RENAL FAILURE,Renal,15,9462.37,3176.65,2650.88,0.3357
Provider_0240,TN,LYMPHOMA & LEUKEMIA,Oncology,86,19456.62,7978.58,6681.4,0.4101
Provider_0276,OK,PANCREATIC DISORDERS,Digestive,42,10133.7,3556.32,3126.79,0.3509
Provider_0269,NC,SIMPLE PNEUMONIA & PLEURISY,Respiratory,37,7580.36,2814.34,2374.14,0.3713
Provider_0014,CT,HIP & FEMUR PROCEDURES,Orthopedic,87,35036.54,12953.88,12198.75,0.3697
Provider_0154,FL,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,61,30408.68,8566.01,7023.83,0.2817
Provider_0037,UT,TRANSIENT ISCHEMIA,Neurological,102,17823.25,5381.22,4455.36,0.3019
Provider_0056,MO,PANCREATIC DISORDERS,Digestive,79,10436.97,3020.52,2530.91,0.2894
Provider_0267,LA,KNEE PROCEDURES,Orthopedic,57,22082.06,6223.53,5745.54,0.2818
Provider_0186,TX,CARDIAC ARRHYTHMIA,Cardiovascular,204,20563.19,6621.81,5562.83,0.322
Provider_0012,WA,CHEMOTHERAPY,Oncology,158,30387.51,12706.86,10641.01,0.4182
Provider_0259,MN,SPINAL FUSION,Orthopedic,81,28672.07,8593.5,7756.19,0.2997
Provider_0233,TX,KIDNEY TRANSPLANT,Renal,225,11758.05,3348.64,2816.68,0.2848
Provider_0125,NY,KIDNEY & URINARY TRACT INFECTIONS,Renal,158,13392.97,4934.55,4513.62,0.3684
Provider_0035,OH,PULMONARY EDEMA,Respiratory,454,10784.82,3133.89,2947.32,0.2906
Provider_0132,WI,SIMPLE PNEUMONIA & PLEURISY,Respiratory,422,7810.34,2731.16,2360.28,0.3497
Provider_0217,TN,GI HEMORRHAGE,Digestive,373,11820.63,4331.6,3838.75,0.3664
Provider_0092,AL,HEART FAILURE & SHOCK,Cardiovascular,377,14302.62,4948.88,4655.47,0.346
Provider_0287,TX,BREAST PROCEDURES,Oncology,162,22943.85,8719.34,7701.47,0.38
Provider_0005,UT,CHEMOTHERAPY,Oncology,263,26106.82,10442.93,8448.36,0.4
Provider_0122,PA,SPINAL FUSION,Orthopedic,66,26738.08,10679.47,9052.14,0.3994
Provider_0040,OK,SIMPLE PNEUMONIA & PLEURISY,Respiratory,22,7218.06,2073.24,1968.41,0.2872
Provider_0112,GA,CORONARY BYPASS,Cardiovascular,55,18325.46,6897.58,6199.3,0.3764
Provider_0134,OH,HIP & FEMUR PROCEDURES,Orthopedic,384,29486.27,11071.49,9417.65,0.3755
Provider_0203,TX,DIGESTIVE MALIGNANCY,Digestive,332,12474.96,4789.68,3891.19,0.3839
Provider_0258,NJ,CARDIAC CATHETERIZATION,Cardiovascular,124,26903.2,10227.27,9249.34,0.3802
Provider_0034,GA,STROKE,Neurological,474,16079.19,6094.9,4999.84,0.3791
Provider_0043,KY,INFLAMMATORY BOWEL DISEASE,Digestive,233,10044.72,3270.46,2732.27,0.3256
Provider_0041,TN,SPINAL FUSION,Orthopedic,55,27607.4,9229.44,7383.79,0.3343
Provider_0215,VA,KIDNEY TRANSPLANT,Renal,51,10421.24,3455.69,2979.77,0.3316
Provider_0026,OH,RENAL FAILURE,Renal,55,11296.35,4191.17,3555.36,0.371
Provider_0136,MD,HIP & FEMUR PROCEDURES,Orthopedic,118,38304.93,15609.06,14732.11,0.4075
Provider_0162,TX,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,36,8437.48,3197.45,3007.59,0.379
Provider_0066,OR,STROKE,Neurological,322,14614.22,5321.96,4498.79,0.3642
Provider_0068,TN,INFLAMMATORY BOWEL DISEASE,Digestive,68,9185.39,3512.93,3206.46,0.3824
Provider_0130,UT,RADIATION THERAPY,Oncology,63,18823.48,6752.79,5527.59,0.3587
Provider_0106,IN,DIGESTIVE MALIGNANCY,Digestive,275,11060.9,3578.65,3354.65,0.3235
Provider_0130,MO,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,46,18839.35,6263.17,5026.35,0.3325
Provider_0026,CO,SEIZURES,Neurological,70,15746.2,4416.53,3751.96,0.2805
Provider_0066,CA,SPINAL FUSION,Orthopedic,67,32462.79,12559.71,11771.85,0.3869
Provider_0012,WA,SPINAL FUSION,Orthopedic,119,34751.62,12242.05,11397.02,0.3523
Provider_0262,NJ,STROKE,Neurological,132,20283.16,6067.68,5623.17,0.2991
Provider_0186,CA,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,89,24560.81,10225.94,8250.55,0.4164
Provider_0232,MN,GI HEMORRHAGE,Digestive,77,13074.61,5270.45,4924.66,0.4031
Provider_0267,WA,HEART FAILURE & SHOCK,Cardiovascular,286,20797.0,7721.55,6997.45,0.3713
Provider_0031,WA,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,136,39805.75,15407.9,13262.94,0.3871
Provider_0219,IL,KNEE PROCEDURES,Orthopedic,160,32378.83,12163.39,10222.3,0.3757
Provider_0205,CT,KNEE PROCEDURES,Orthopedic,72,39342.58,15622.76,13563.06,0.3971
Provider_0167,AL,SPINAL FUSION,Orthopedic,152,26095.15,9800.76,8418.08,0.3756
Provider_0262,WI,SPINAL FUSION,Orthopedic,151,24218.99,9961.05,9204.04,0.4113
Provider_0299,WI,KIDNEY TRANSPLANT,Renal,235,9759.37,2762.19,2534.96,0.283
Provider_0259,MI,BREAST PROCEDURES,Oncology,178,21004.54,7862.87,6341.27,0.3743
Provider_0046,GA,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,40,14944.69,5191.92,4285.38,0.3474
Provider_0187,OK,HIP & FEMUR PROCEDURES,Orthopedic,50,23653.68,9323.98,7709.82,0.3942
Provider_0026,MA,SPINAL FUSION,Orthopedic,62,40170.41,12940.42,10354.59,0.3221
Provider_0167,TN,GI HEMORRHAGE,Digestive,95,12910.39,4161.21,3348.24,0.3223
Provider_0072,KY,RESPIRATORY INFECTIONS,Respiratory,114,9481.93,3518.44,3170.0,0.3711
Provider_0173,AZ,KNEE PROCEDURES,Orthopedic,53,31720.67,11599.82,10023.14,0.3657
Provider_0118,NY,PULMONARY EDEMA,Respiratory,320,13234.08,3834.56,3385.65,0.2897
Provider_0104,NY,INTRACRANIAL HEMORRHAGE,Neurological,83,22428.14,7095.05,6295.17,0.3163
Provider_0268,MN,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,33,34034.91,13512.51,11915.04,0.397
Provider_0228,OR,TRANSIENT ISCHEMIA,Neurological,106,19462.75,7959.5,7423.16,0.409
Provider_0018,PA,INTRACRANIAL HEMORRHAGE,Neurological,31,15644.0,5829.28,5217.53,0.3726
Provider_0286,MD,PULMONARY EDEMA,Respiratory,13,10701.96,4133.07,3645.05,0.3862
Provider_0167,WI,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,236,28389.42,9238.58,8116.67,0.3254
Provider_0201,LA,CARDIAC ARRHYTHMIA,Cardiovascular,407,18500.35,6050.64,5421.14,0.3271
Provider_0143,NJ,GI HEMORRHAGE,Digestive,35,17723.16,5221.36,4178.21,0.2946
Provider_0294,IL,CARDIAC ARRHYTHMIA,Cardiovascular,99,21425.96,8988.47,7593.67,0.4195
Provider_0057,CA,RENAL FAILURE,Renal,40,13427.13,4327.99,3932.66,0.3223
Provider_0226,AZ,SPINAL FUSION,Orthopedic,222,24580.54,7650.35,6814.83,0.3112
Provider_0189,OR,HIP & FEMUR PROCEDURES,Orthopedic,47,26647.27,8820.77,7559.28,0.331
Provider_0122,NY,STROKE,Neurological,98,22318.21,7444.06,7057.85,0.3335
Provider_0153,CA,HIP & FEMUR PROCEDURES,Orthopedic,37,35211.44,11905.21,9907.84,0.3381
Provider_0300,IN,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,36,17108.57,5619.58,4938.96,0.3285
Provider_0180,NY,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,59,11512.36,3745.56,3024.13,0.3254
Provider_0297,LA,STROKE,Neurological,45,11779.05,3874.99,3447.43,0.329
Provider_0266,LA,SEIZURES,Neurological,110,12333.03,3704.54,3300.44,0.3004
Provider_0091,FL,BREAST PROCEDURES,Oncology,96,27072.44,7868.72,6706.31,0.2907
Provider_0180,LA,KIDNEY & URINARY TRACT INFECTIONS,Renal,87,10211.56,3711.56,3448.62,0.3635
Provider_0219,VA,CARDIAC CATHETERIZATION,Cardiovascular,57,16266.65,4601.96,3954.59,0.2829
Provider_0063,CO,RENAL FAILURE,Renal,32,13791.58,4735.05,4155.52,0.3433
Provider_0130,NJ,GI HEMORRHAGE,Digestive,253,16514.51,5154.49,4245.53,0.3121
Provider_0207,TX,PANCREATIC DISORDERS,Digestive,61,13933.71,4507.65,4281.69,0.3235
Provider_0171,VA,TRANSIENT ISCHEMIA,Neurological,92,18660.95,7191.44,5937.77,0.3854
Provider_0192,WI,INFLAMMATORY BOWEL DISEASE,Digestive,47,10999.36,3537.31,3136.11,0.3216
Provider_0152,IN,INFLAMMATORY BOWEL DISEASE,Digestive,26,10291.49,3373.11,2797.4,0.3278
Provider_0019,TX,KIDNEY & URINARY TRACT INFECTIONS,Renal,51,11158.38,3867.0,3391.88,0.3466
Provider_0048,CA,GI HEMORRHAGE,Digestive,446,17205.74,5976.83,5446.14,0.3474
Provider_0115,NJ,KNEE PROCEDURES,Orthopedic,56,42089.69,14468.34,12151.69,0.3438
Provider_0223,CA,INTRACRANIAL HEMORRHAGE,Neurological,55,19864.73,7288.16,6664.14,0.3669
Provider_0084,CT,GI HEMORRHAGE,Digestive,87,16947.44,5944.75,5092.27,0.3508
Provider_0269,CT,KIDNEY & URINARY TRACT INFECTIONS,Renal,132,15822.31,6461.48,5654.2,0.4084
Provider_0246,MI,RENAL FAILURE,Renal,77,13444.56,4135.92,3366.42,0.3076
Provider_0230,SC,RENAL FAILURE,Renal,231,8604.57,3366.56,2785.65,0.3913
Provider_0162,IL,INTRACRANIAL HEMORRHAGE,Neurological,173,17157.4,5173.57,4327.27,0.3015
Provider_0273,TN,CORONARY BYPASS,Cardiovascular,94,14122.96,5777.66,4775.62,0.4091
Provider_0019,MN,INFLAMMATORY BOWEL DISEASE,Digestive,56,14589.33,5473.6,4853.17,0.3752
Provider_0126,TX,CORONARY BYPASS,Cardiovascular,135,21856.96,7800.55,6690.25,0.3569
Provider_0107,MD,RENAL FAILURE,Renal,55,12797.67,4363.44,3538.9,0.341
Provider_0076,MO,SPINAL FUSION,Orthopedic,120,23109.43,8245.86,7657.37,0.3568
Provider_0256,NY,CARDIAC CATHETERIZATION,Cardiovascular,81,22256.96,8099.86,6821.36,0.3639
Provider_0100,OH,CARDIAC ARRHYTHMIA,Cardiovascular,288,18706.84,7071.08,6535.21,0.378
Provider_0198,AZ,KIDNEY & URINARY TRACT INFECTIONS,Renal,224,10987.6,3344.26,2952.22,0.3044
Provider_0017,OR,SPINAL FUSION,Orthopedic,293,30200.21,10929.08,8763.24,0.3619
Provider_0126,MN,CORONARY BYPASS,Cardiovascular,214,17928.64,6343.9,5269.25,0.3538
Provider_0207,TX,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,19,27491.05,10673.81,8647.53,0.3883
Provider_0047,NY,KIDNEY TRANSPLANT,Renal,228,16983.28,5067.23,4504.12,0.2984
Provider_0014,OK,RESPIRATORY INFECTIONS,Respiratory,294,8882.88,3512.72,3202.7,0.3954
Provider_0241,AZ,TRANSIENT ISCHEMIA,Neurological,28,17916.82,6346.7,5980.31,0.3542
Provider_0145,KY,STROKE,Neurological,223,13316.29,5392.31,4409.28,0.4049
Provider_0216,OR,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,80,9496.4,3016.03,2608.0,0.3176
Provider_0108,IN,SPINAL FUSION,Orthopedic,52,23822.91,8894.65,8010.06,0.3734
Provider_0097,MA,GI HEMORRHAGE,Digestive,98,16652.31,4875.66,4216.92,0.2928
Provider_0087,MA,RADIATION THERAPY,Oncology,210,31755.25,11518.9,10147.14,0.3627
Provider_0022,UT,KIDNEY TRANSPLANT,Renal,41,11703.71,4133.7,3311.73,0.3532
Provider_0077,IN,PANCREATIC DISORDERS,Digestive,115,11727.61,4300.47,3986.79,0.3667
Provider_0227,CT,RESPIRATORY INFECTIONS,Respiratory,81,10963.58,4116.95,3890.38,0.3755
Provider_0096,CT,KIDNEY TRANSPLANT,Renal,111,11840.55,4812.09,3877.97,0.4064
Provider_0203,KY,SPINAL FUSION,Orthopedic,271,27861.53,8569.42,7653.09,0.3076
Provider_0003,MI,RENAL FAILURE,Renal,165,11206.24,4588.62,3785.83,0.4095
Provider_0098,OR,CORONARY BYPASS,Cardiovascular,60,17969.29,5746.27,5237.42,0.3198
Provider_0068,AL,SPINAL FUSION,Orthopedic,35,23956.94,8802.95,7226.11,0.3674
Provider_0233,AZ,PULMONARY EDEMA,Respiratory,27,10368.73,3799.82,3507.27,0.3665
Provider_0271,CT,RESPIRATORY INFECTIONS,Respiratory,194,13017.98,4947.37,4346.94,0.38
Provider_0255,IN,KIDNEY TRANSPLANT,Renal,37,11752.97,4790.93,4269.59,0.4076
Provider_0032,MA,DIGESTIVE MALIGNANCY,Digestive,40,14950.8,5652.71,4712.26,0.3781
Provider_0219,MD,RADIATION THERAPY,Oncology,204,28396.34,11677.36,9631.67,0.4112
Provider_0034,NC,CORONARY BYPASS,Cardiovascular,56,19275.98,5928.19,4885.2,0.3075
Provider_0241,LA,STROKE,Neurological,10,12447.48,3975.52,3711.13,0.3194
Provider_0080,WA,CORONARY BYPASS,Cardiovascular,23,18604.71,5439.51,5041.59,0.2924
Provider_0161,AL,BREAST PROCEDURES,Oncology,155,16790.06,6612.14,5962.7,0.3938
Provider_0185,UT,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,250,18061.98,6021.14,5659.4,0.3334
Provider_0166,AZ,DIGESTIVE MALIGNANCY,Digestive,467,12720.63,4682.81,4217.43,0.3681
Provider_0070,NY,PANCREATIC DISORDERS,Digestive,168,15958.49,5133.43,4467.8,0.3217
Provider_0122,MN,CARDIAC ARRHYTHMIA,Cardiovascular,240,21985.1,8191.57,6952.44,0.3726
Provider_0027,OH,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,224,31489.31,8912.85,7450.41,0.283
Provider_0246,GA,DIGESTIVE MALIGNANCY,Digestive,116,11723.98,4141.4,3446.85,0.3532
Provider_0297,NY,STROKE,Neurological,111,24569.28,8689.31,7130.1,0.3537
Provider_0089,GA,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,13,17607.06,5138.35,4472.47,0.2918
Provider_0202,MI,GI HEMORRHAGE,Digestive,14,12931.46,4412.1,3545.59,0.3412
Provider_0034,OR,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,104,23467.65,9027.3,8372.99,0.3847
Provider_0293,OR,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,217,35200.03,13437.19,11460.74,0.3817
Provider_0028,OK,SPINAL FUSION,Orthopedic,133,21336.4,8675.91,7680.7,0.4066
Provider_0087,PA,RADIATION THERAPY,Oncology,385,23064.33,7394.09,6505.12,0.3206
Provider_0109,GA,DIGESTIVE MALIGNANCY,Digestive,93,12208.78,3654.38,2944.7,0.2993
Provider_0098,OK,PULMONARY EDEMA,Respiratory,124,7814.0,2230.38,1795.97,0.2854
Provider_0106,AZ,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,129,9264.79,3764.25,3378.96,0.4063
Provider_0129,UT,RESPIRATORY INFECTIONS,Respiratory,10,8028.04,3091.73,2576.71,0.3851
Provider_0080,WI,SPINAL FUSION,Orthopedic,156,26417.76,8620.21,7624.85,0.3263
Provider_0189,PA,HEART FAILURE & SHOCK,Cardiovascular,37,22277.85,8412.53,6794.17,0.3776
Provider_0245,CO,PANCREATIC DISORDERS,Digestive,294,12272.31,4192.72,3940.24,0.3416
Provider_0072,FL,CORONARY BYPASS,Cardiovascular,82,23308.7,8520.94,7821.94,0.3656
Provider_0138,WA,KIDNEY TRANSPLANT,Renal,166,12054.21,3492.72,3017.86,0.2898
Provider_0101,MD,CHEMOTHERAPY,Oncology,284,30888.36,11534.95,10909.6,0.3734
Provider_0258,OH,SPINAL FUSION,Orthopedic,42,23841.13,7303.18,5846.99,0.3063
Provider_0276,MD,INTRACRANIAL HEMORRHAGE,Neurological,182,20202.26,8415.09,7542.46,0.4165
Provider_0115,SC,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,335,7580.27,2331.15,1958.68,0.3075
Provider_0221,MD,KNEE PROCEDURES,Orthopedic,161,32160.13,11063.62,9097.54,0.344
Provider_0146,TN,CARDIAC ARRHYTHMIA,Cardiovascular,13,18792.04,7592.78,6312.47,0.404
Provider_0132,IN,KNEE PROCEDURES,Orthopedic,22,26619.08,9370.72,8154.55,0.352
Provider_0031,KY,HEART FAILURE & SHOCK,Cardiovascular,126,14067.37,5306.88,4549.46,0.3772
Provider_0136,NY,HIP & FEMUR PROCEDURES,Orthopedic,62,33741.58,11985.8,11248.48,0.3552
Provider_0096,AZ,SPINAL FUSION,Orthopedic,110,32570.27,11516.06,9370.15,0.3536
Provider_0214,GA,INTRACRANIAL HEMORRHAGE,Neurological,155,12576.08,3549.61,2929.44,0.2823
Provider_0030,SC,GI HEMORRHAGE,Digestive,378,9267.79,3289.83,2786.09,0.355
Provider_0255,OH,SPINAL FUSION,Orthopedic,45,30646.41,10689.82,9971.64,0.3488
Provider_0169,KY,SEIZURES,Neurological,58,13715.9,5247.48,4353.89,0.3826
Provider_0178,GA,INTRACRANIAL HEMORRHAGE,Neurological,176,15904.93,5319.7,4855.52,0.3345
Provider_0104,SC,PANCREATIC DISORDERS,Digestive,51,11013.74,3576.05,3088.4,0.3247
Provider_0015,FL,KIDNEY & URINARY TRACT INFECTIONS,Renal,64,11128.09,3752.55,3292.34,0.3372
Provider_0126,OH,CARDIAC ARRHYTHMIA,Cardiovascular,176,18046.61,5330.88,4477.98,0.2954
Provider_0146,WI,HIP & FEMUR PROCEDURES,Orthopedic,78,28087.37,11745.67,9922.19,0.4182
Provider_0205,MO,KIDNEY & URINARY TRACT INFECTIONS,Renal,108,9436.97,2690.96,2481.84,0.2852
Provider_0107,IN,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,77,28438.6,10338.82,8729.12,0.3635
Provider_0044,FL,GI HEMORRHAGE,Digestive,10,12296.99,4448.62,3956.24,0.3618
Provider_0067,VA,KNEE PROCEDURES,Orthopedic,110,30582.05,11066.87,9097.22,0.3619
Provider_0134,CT,RESPIRATORY INFECTIONS,Respiratory,127,10022.85,3887.44,3614.91,0.3879
Provider_0144,CA,PULMONARY EDEMA,Respiratory,62,12415.16,3807.1,3244.65,0.3066
Provider_0099,AL,CARDIAC CATHETERIZATION,Cardiovascular,46,14075.25,3968.65,3610.89,0.282
Provider_0227,IL,DIGESTIVE MALIGNANCY,Digestive,149,14229.36,4713.58,4080.42,0.3313
Provider_0081,CA,SPINAL FUSION,Orthopedic,192,41664.55,15491.58,12753.66,0.3718
Provider_0222,WA,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,214,11559.77,4396.28,3545.25,0.3803
Provider_0293,CO,CORONARY BYPASS,Cardiovascular,19,17920.2,5423.57,4363.38,0.3027
Provider_0290,MI,CARDIAC ARRHYTHMIA,Cardiovascular,57,15651.82,5876.28,4937.84,0.3754
Provider_0248,CA,PULMONARY EDEMA,Respiratory,21,11754.27,3522.14,2959.15,0.2996
Provider_0177,IL,SEIZURES,Neurological,61,18818.81,6909.28,6020.73,0.3671
Provider_0177,MD,RESPIRATORY INFECTIONS,Respiratory,250,12292.84,4790.69,4125.76,0.3897
Provider_0051,TX,KNEE PROCEDURES,Orthopedic,31,36749.24,13911.72,12701.49,0.3786
Provider_0264,AL,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,51,24309.12,7182.39,6253.98,0.2955
Provider_0189,PA,RESPIRATORY INFECTIONS,Respiratory,41,8285.75,3387.1,2979.16,0.4088
Provider_0038,AZ,SEIZURES,Neurological,33,14730.7,6136.96,5251.27,0.4166
Provider_0090,AZ,CARDIAC CATHETERIZATION,Cardiovascular,561,17568.59,7190.75,6826.78,0.4093
Provider_0280,AZ,BREAST PROCEDURES,Oncology,88,22482.35,8203.02,7102.4,0.3649
Provider_0208,AL,KNEE PROCEDURES,Orthopedic,218,24224.54,8415.61,7134.74,0.3474
Provider_0168,NY,HIP & FEMUR PROCEDURES,Orthopedic,76,46799.76,14130.65,12450.83,0.3019
Provider_0051,KY,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,341,7358.38,3080.37,2601.95,0.4186
Provider_0230,LA,SIMPLE PNEUMONIA & PLEURISY,Respiratory,18,7929.08,2896.69,2500.65,0.3653
Provider_0203,MA,RADIATION THERAPY,Oncology,37,25339.17,8203.8,7652.82,0.3238
Provider_0003,LA,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,63,18186.29,6849.96,5629.39,0.3767
Provider_0182,CA,RENAL FAILURE,Renal,29,17133.06,5520.55,4792.45,0.3222
Provider_0003,CA,RENAL FAILURE,Renal,328,12663.84,5180.33,4186.52,0.4091
Provider_0017,MA,HIP & FEMUR PROCEDURES,Orthopedic,116,39028.8,13765.26,12704.91,0.3527
Provider_0012,MO,RENAL FAILURE,Renal,34,10589.15,3828.01,3365.55,0.3615
Provider_0030,GA,CARDIAC ARRHYTHMIA,Cardiovascular,28,16933.86,4919.9,4338.28,0.2905
Provider_0046,CO,LYMPHOMA & LEUKEMIA,Oncology,79,22042.06,6599.91,5669.34,0.2994
Provider_0091,KY,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,228,14655.28,5241.87,4761.37,0.3577
Provider_0281,CO,KIDNEY & URINARY TRACT INFECTIONS,Renal,133,12497.99,4318.62,4041.96,0.3455
Provider_0240,GA,HEART FAILURE & SHOCK,Cardiovascular,374,16302.41,5126.96,4564.38,0.3145
Provider_0219,MN,LYMPHOMA & LEUKEMIA,Oncology,90,25355.37,7348.37,6106.81,0.2898
Provider_0267,PA,PULMONARY EDEMA,Respiratory,23,9333.72,3572.49,3351.68,0.3828
Provider_0216,KY,CORONARY BYPASS,Cardiovascular,100,17567.57,7032.97,6620.82,0.4003
Provider_0001,MA,CORONARY BYPASS,Cardiovascular,193,26285.7,10772.03,10217.16,0.4098
Provider_0222,WI,CARDIAC ARRHYTHMIA,Cardiovascular,195,15165.18,4367.03,3537.61,0.288
Provider_0052,MA,HIP & FEMUR PROCEDURES,Orthopedic,232,41808.54,15995.53,14272.33,0.3826
Provider_0073,OH,HIP & FEMUR PROCEDURES,Orthopedic,362,32345.53,10191.84,9465.43,0.3151
Provider_0186,PA,INFLAMMATORY BOWEL DISEASE,Digestive,13,12310.58,4852.79,4474.73,0.3942
Provider_0097,SC,HEART FAILURE & SHOCK,Cardiovascular,29,17816.58,5600.07,5099.83,0.3143
Provider_0045,SC,RADIATION THERAPY,Oncology,80,16763.16,5542.34,5062.78,0.3306
Provider_0274,MI,PANCREATIC DISORDERS,Digestive,222,11418.46,3550.56,3164.73,0.3109
Provider_0094,WA,SEIZURES,Neurological,324,16563.38,5249.43,4751.21,0.3169
Provider_0215,SC,STROKE,Neurological,32,13349.87,4872.0,4139.46,0.3649
Provider_0293,TN,KNEE PROCEDURES,Orthopedic,21,21852.96,8741.48,7262.09,0.4
Provider_0027,OR,CARDIAC CATHETERIZATION,Cardiovascular,63,17825.68,5105.89,4756.52,0.2864
Provider_0161,TN,CORONARY BYPASS,Cardiovascular,53,15123.65,5437.02,5030.71,0.3595
Provider_0279,KY,CHEMOTHERAPY,Oncology,311,17198.61,7016.9,6130.11,0.408
Provider_0153,LA,RADIATION THERAPY,Oncology,247,19873.21,8007.89,6588.53,0.4029
Provider_0123,MI,PANCREATIC DISORDERS,Digestive,135,14161.27,4720.64,4194.23,0.3333
Provider_0210,FL,CORONARY BYPASS,Cardiovascular,49,19973.65,7755.07,7024.91,0.3883
Provider_0217,MA,BREAST PROCEDURES,Oncology,154,29411.11,8987.34,7355.99,0.3056
Provider_0177,MI,KIDNEY TRANSPLANT,Renal,208,11766.83,4939.97,4658.18,0.4198
Provider_0031,CO,KNEE PROCEDURES,Orthopedic,194,28633.52,9544.98,8744.96,0.3333
Provider_0135,OR,BREAST PROCEDURES,Oncology,114,25672.02,7884.72,6540.28,0.3071
Provider_0011,MA,RENAL FAILURE,Renal,86,14332.12,4604.84,4218.37,0.3213
Provider_0189,GA,TRANSIENT ISCHEMIA,Neurological,27,16066.61,5478.97,4491.59,0.341
